0.898633,0.319149,0.10463,0.634037,0.007017,0.601502,0.307456,UP
0.898589,0.297872,0.030323,0.240702,0.001708,0.181512,0.838158,DOWN
0.42914,0.702128,0.087036,0.598036,0.003467,0.422915,0.414912,UP
0.014114,0.680851,0.062477,0.462511,0.003467,0.422915,0.414912,UP
0.43414,0.297872,0.061667,0.502231,0.003467,0.422915,0.414912,UP
0.460555,0.978723,0.033085,0.472925,0.002137,0.487571,0.624561,UP
0.867218,0.404255,0.041341,0.489884,0.002813,0.419472,0.419298,UP
0.473563,0.531915,0.027831,0.306159,0.001861,0.18203,0.604386,UP
0.005088,0.893617,0.068362,0.422642,0.003467,0.422915,0.414912,DOWN
0.876244,0.106383,0.019575,0.154418,0.000837,0.270326,0.806579,DOWN
0.005,0.106383,0.056323,0.312407,0.003467,0.422915,0.414912,UP
0.902526,0.0,0.074397,0.485421,0.004927,0.415588,0.617544,UP
0.022433,0.319149,0.074847,0.414609,0.003467,0.422915,0.414912,UP
0.030751,0.659574,0.11862,0.592383,0.003467,0.422915,0.414912,UP
0.876952,0.148936,0.029242,0.170931,0.001907,0.242879,0.633772,DOWN
0.433388,0.787234,0.062868,0.35183,0.003467,0.422915,0.414912,UP
0.460997,0.106383,0.032184,0.300506,0.002164,0.287416,0.567105,DOWN
0.907526,0.893617,0.042452,0.397054,0.002788,0.319782,0.655263,DOWN
0.429229,0.574468,0.086436,0.461172,0.003467,0.422915,0.414912,UP
0.907438,0.489362,0.089138,0.508033,0.00603,0.532367,0.380263,UP
0.468785,0.957447,0.029062,0.295001,0.001894,0.157949,0.642105,DOWN
0.429273,0.297872,0.079651,0.229991,0.003467,0.422915,0.414912,UP
0.907393,0.085106,0.050348,0.286076,0.003386,0.380373,0.530263,DOWN
0.443033,1.0,0.055302,0.51562,0.003787,0.444847,0.483333,DOWN
0.425822,0.212766,0.068152,0.262124,0.003467,0.422915,0.414912,DOWN
0.005265,0.425532,0.086075,0.616929,0.003467,0.422915,0.414912,UP
0.89819,0.404255,0.140026,0.787861,0.009007,0.733299,0.579386,UP
0.889253,0.723404,0.028882,0.61321,0.002036,0.552563,0.414912,DOWN
0.027078,0.978723,0.077939,0.415501,0.003467,0.422915,0.414912,DOWN
0.455821,0.042553,0.075657,0.531538,0.005048,0.481875,0.185965,UP
0.907615,1.0,0.067011,0.447486,0.004553,0.515277,0.463596,DOWN
0.893677,0.489362,0.028912,0.502975,0.002036,0.59477,0.296491,DOWN
0.872085,0.553191,0.0269,0.518596,0.00172,0.531072,0.664035,UP
0.027521,0.297872,0.053861,0.457007,0.003467,0.422915,0.414912,DOWN
0.009424,0.191489,0.041341,0.16751,0.003467,0.422915,0.414912,DOWN
0.876908,0.489362,0.033445,0.547605,0.002277,0.53651,0.466667,UP
0.47405,0.148936,0.022667,0.087325,0.0015,0.146556,0.790351,DOWN
0.894208,0.531915,0.072025,0.609938,0.004909,0.694718,0.347368,UP
0.022388,0.808511,0.074517,0.372806,0.003467,0.422915,0.414912,UP
0.88912,0.553191,0.029092,0.54463,0.002038,0.591921,0.339035,UP
0.008805,0.170213,0.041582,0.164683,0.003467,0.422915,0.414912,DOWN
0.8985,0.255319,0.056623,0.427105,0.003752,0.406266,0.625877,DOWN
0.899164,0.510638,0.078239,0.401815,0.005023,0.337131,0.677632,UP
0.469625,0.87234,0.042662,0.282654,0.00291,0.333247,0.385088,DOWN
0.01761,0.978723,0.084694,0.518149,0.003467,0.422915,0.414912,UP
0.87182,0.234043,0.051819,0.39155,0.002925,0.422838,0.662719,UP
0.87651,0.680851,0.029903,0.563672,0.001909,0.559037,0.598246,UP
0.424716,0.957447,0.11862,0.397203,0.003467,0.422915,0.414912,UP
0.867749,0.914894,0.027471,0.433056,0.00134,0.303729,0.771053,UP
0.469006,0.361702,0.054311,0.552812,0.003656,0.502071,0.355263,UP
0.442503,0.87234,0.088387,0.511455,0.005924,0.497929,0.500526,UP
0.881377,0.361702,0.029422,0.5,0.00204,0.551528,0.324561,DOWN
0.460201,0.191489,0.02663,0.159923,0.001795,0.194977,0.65307,DOWN
0.903411,0.765957,0.070704,0.584796,0.004747,0.526411,0.446053,UP
0.906995,0.106383,0.038099,0.169741,0.002561,0.273175,0.475,DOWN
0.9035,0.361702,0.057914,0.329961,0.003658,0.153288,0.897368,UP
0.898102,0.446809,0.068032,0.647724,0.004485,0.622734,0.514912,UP
0.907792,0.702128,0.042752,0.329069,0.002885,0.325997,0.460526,UP
0.000265,0.914894,0.10475,0.3795,0.003467,0.422915,0.414912,UP
0.915756,0.553191,0.094752,0.582862,0.006315,0.54376,0.454386,UP
0.018362,0.787234,0.080911,0.476941,0.003467,0.422915,0.414912,UP
0.022521,0.319149,0.074186,0.428146,0.003467,0.422915,0.414912,DOWN
0.87682,0.595745,0.028822,0.576763,0.001903,0.528224,0.491228,DOWN
0.022964,0.893617,0.072595,0.296935,0.003467,0.422915,0.414912,DOWN
0.89381,0.829787,0.070914,0.7108,0.004821,0.626359,0.412281,UP
0.452104,0.12766,0.034646,0.302291,0.002322,0.298032,0.71886,DOWN
0.425601,0.93617,0.058394,0.29039,0.003467,0.422915,0.414912,DOWN
0.026724,0.297872,0.059865,0.459982,0.003467,0.422915,0.414912,UP
0.434229,0.255319,0.110664,0.406575,0.003467,0.422915,0.414912,UP
0.009115,0.957447,0.067611,0.506248,0.003467,0.422915,0.414912,DOWN
0.023141,0.489362,0.101747,0.477388,0.003467,0.422915,0.414912,UP
0.912438,0.212766,0.035247,0.099375,0.002304,0.137235,0.699561,DOWN
0.022521,0.148936,0.045455,0.143856,0.003467,0.422915,0.414912,DOWN
0.464493,0.829787,0.032064,0.344838,0.002177,0.382703,0.491228,UP
0.893943,0.893617,0.088597,0.588367,0.003635,0.439151,0.691228,UP
0.867439,0.042553,0.024439,0.164237,0.001602,0.299845,0.735526,DOWN
0.008849,0.191489,0.041191,0.105921,0.003467,0.422915,0.414912,DOWN
0.46551,0.617021,0.046115,0.497025,0.003189,0.496116,0.30614,UP
0.442193,0.765957,0.212411,0.609045,0.003467,0.422915,0.414912,UP
0.456705,0.425532,0.035397,0.598483,0.002412,0.540653,0.560526,UP
0.907128,0.723404,0.089318,0.510414,0.005901,0.624288,0.459211,UP
0.867307,0.042553,0.081032,0.448527,0.005343,0.496116,0.527632,UP
0.005177,0.085106,0.042272,0.220619,0.003467,0.422915,0.414912,DOWN
0.46936,0.531915,0.030293,0.359119,0.002005,0.266183,0.636842,DOWN
0.456484,0.12766,0.025009,0.154716,0.001697,0.316675,0.489474,DOWN
0.867439,0.191489,0.021346,0.182981,0.001022,0.160539,0.902632,DOWN
0.907659,0.87234,0.042512,0.442428,0.002889,0.537286,0.413596,DOWN
0.876643,0.361702,0.028822,0.591937,0.001909,0.533143,0.393421,UP
0.875846,0.787234,0.032064,0.506546,0.002086,0.467892,0.767105,DOWN
0.000531,0.659574,0.080731,0.26986,0.003467,0.422915,0.414912,UP
0.885359,0.914894,0.028762,0.350342,0.001832,0.351631,0.74386,DOWN
0.464404,0.319149,0.037769,0.396906,0.002607,0.431901,0.248246,UP
0.44706,0.914894,0.042873,0.583309,0.002883,0.45391,0.652632,DOWN
0.452192,0.468085,0.033265,0.50238,0.002264,0.227602,0.612281,DOWN
0.867351,0.808511,0.028131,0.299018,0.001838,0.325738,0.832018,DOWN
0.447148,0.404255,0.077729,0.72776,0.005434,0.589591,0.424561,UP
0.460732,0.042553,0.062688,0.435733,0.004287,0.409373,0.204825,DOWN
0.889253,0.957447,0.027921,0.480363,0.001805,0.354997,0.642982,DOWN
0.911287,0.382979,0.043083,0.541357,0.002765,0.267737,0.708333,DOWN
0.452192,0.808511,0.043773,0.607111,0.003014,0.401864,0.420175,UP
0.43445,0.361702,0.070974,0.547159,0.003467,0.422915,0.414912,UP
0.469271,0.404255,0.057314,0.554299,0.003722,0.491455,0.498246,UP
0.447591,0.808511,0.070043,0.775216,0.004938,0.588555,0.301316,UP
0.47343,0.212766,0.023328,0.123773,0.001589,0.094252,0.575439,DOWN
0.452192,0.978723,0.043563,0.444808,0.002958,0.365096,0.439912,UP
0.014291,0.574468,0.105981,0.61202,0.003467,0.422915,0.414912,UP
0.871731,0.553191,0.097844,0.483636,0.006554,0.576903,0.511404,UP
0.460245,0.489362,0.042572,0.512943,0.003004,0.543242,0.23114,DOWN
0.0273,0.851064,0.074817,0.309134,0.003467,0.422915,0.414912,UP
0.469448,0.595745,0.045905,0.484975,0.003081,0.475919,0.436404,UP
0.013805,0.340426,0.093671,0.637757,0.003467,0.422915,0.414912,UP
0.500111,0.531915,0.060676,0.337697,0.004111,0.264371,0.443421,UP
0.008584,0.382979,0.074817,0.663642,0.003467,0.422915,0.414912,UP
0.425689,0.297872,0.09265,0.457751,0.003467,0.422915,0.414912,UP
0.425025,0.297872,0.075868,0.349598,0.003467,0.422915,0.414912,UP
0.89412,0.914894,0.048517,0.645492,0.003236,0.560849,0.54386,DOWN
0.991018,0.085106,0.048427,0.364475,0.003182,0.386328,0.692544,DOWN
0.469714,0.0,0.040381,0.232966,0.002715,0.293112,0.594298,DOWN
0.881067,0.723404,0.061066,0.557126,0.00425,0.519679,0.403947,UP
0.447502,0.297872,0.041071,0.361202,0.001934,0.264112,0.765789,DOWN
0.451219,0.06383,0.054341,0.479024,0.00361,0.481357,0.460088,UP
0.876244,0.297872,0.028762,0.473222,0.001865,0.542206,0.589035,UP
0.452237,0.808511,0.051579,0.74457,0.003459,0.603573,0.572368,UP
0.032034,0.297872,0.063408,0.234305,0.003467,0.422915,0.414912,DOWN
0.000708,0.276596,0.124204,0.475454,0.003467,0.422915,0.414912,UP
0.908101,0.957447,0.043443,0.349301,0.002838,0.28146,0.645175,DOWN
0.451573,0.574468,0.043833,0.558762,0.000976,0.256344,0.78114,UP
0.013141,0.851064,0.041582,0.46742,0.003467,0.422915,0.414912,DOWN
0.907615,0.893617,0.042843,0.43499,0.002902,0.518643,0.392105,DOWN
0.875979,0.297872,0.033025,0.541208,0.002158,0.543501,0.630702,DOWN
0.473253,0.680851,0.027951,0.523654,0.002148,0.444329,0.303947,DOWN
0.474006,0.702128,0.036838,0.424278,0.002499,0.364578,0.633772,UP
0.898766,1.0,0.068962,0.546415,0.004325,0.517607,0.649123,UP
0.45644,0.468085,0.032665,0.452098,0.002202,0.379337,0.488596,UP
0.000664,0.893617,0.124835,0.508628,0.003467,0.422915,0.414912,UP
0.889341,0.042553,0.028402,0.276108,0.001876,0.424133,0.544737,DOWN
0.468785,0.340426,0.029152,0.317168,0.001917,0.163905,0.679386,UP
0.894164,0.212766,0.059265,0.314639,0.003508,0.415847,0.787281,DOWN
0.500111,0.319149,0.060136,0.304225,0.004065,0.258674,0.410965,UP
0.438122,0.531915,0.067942,0.454032,0.003467,0.422915,0.414912,UP
0.013805,0.553191,0.134682,0.727908,0.003467,0.422915,0.414912,UP
0.424583,0.680851,0.088237,0.383666,0.003467,0.422915,0.414912,UP
0.009911,0.042553,0.071454,0.511306,0.003467,0.422915,0.414912,UP
0.031857,0.978723,0.074817,0.315085,0.003467,0.422915,0.414912,UP
0.912172,0.787234,0.044284,0.449122,0.002975,0.399275,0.4,DOWN
0.902526,0.595745,0.030383,0.349896,0.002005,0.340497,0.525877,DOWN
0.871908,0.297872,0.028822,0.526183,0.001892,0.513982,0.595614,DOWN
0.881421,0.957447,0.028972,0.449569,0.001894,0.388918,0.506579,DOWN
0.018274,0.340426,0.046866,0.486611,0.003467,0.422915,0.414912,DOWN
0.871953,0.893617,0.040411,0.44332,0.002611,0.287934,0.823684,UP
0.013318,0.042553,0.090068,0.501041,0.003467,0.422915,0.414912,UP
0.026282,0.361702,0.102768,0.525439,0.003467,0.422915,0.414912,UP
0.90319,0.170213,0.024709,0.071407,0.001653,0.17478,0.560965,DOWN
0.004513,0.851064,0.089498,0.516959,0.003467,0.422915,0.414912,UP
0.004602,0.510638,0.121202,0.591342,0.003467,0.422915,0.414912,UP
0.898721,0.319149,0.090429,0.603094,0.006103,0.649663,0.312719,UP
0.473342,0.212766,0.041642,0.305266,0.00284,0.301398,0.495614,UP
0.451573,0.170213,0.031164,0.168997,0.001224,0.255308,0.860088,DOWN
0.031901,0.978723,0.056923,0.215858,0.003467,0.422915,0.414912,DOWN
0.018716,0.468085,0.048487,0.503422,0.003467,0.422915,0.414912,DOWN
0.022875,0.765957,0.056743,0.46385,0.003467,0.422915,0.414912,DOWN
0.46436,0.829787,0.031224,0.452841,0.002135,0.463749,0.335088,UP
0.915756,0.382979,0.100667,0.611723,0.006755,0.571983,0.429825,UP
0.898102,0.0,0.070704,0.552663,0.00381,0.467374,0.676754,UP
0.912482,0.851064,0.049117,0.414162,0.003367,0.437338,0.298246,DOWN
0.437901,0.361702,0.06611,0.463404,0.003467,0.422915,0.414912,UP
0.027123,0.404255,0.07923,0.493306,0.003467,0.422915,0.414912,UP
0.89881,0.148936,0.025249,0.227908,0.001626,0.300363,0.707895,DOWN
0.031459,0.06383,0.05293,0.203511,0.003467,0.422915,0.414912,DOWN
0.433875,0.829787,0.045334,0.434692,0.003467,0.422915,0.414912,DOWN
0.90288,0.87234,0.057764,0.38679,0.003766,0.390989,0.643421,UP
0.898544,0.212766,0.035037,0.172865,0.002304,0.280684,0.642982,DOWN
0.434052,0.319149,0.055032,0.493752,0.003467,0.422915,0.414912,DOWN
0.885403,0.765957,0.048847,0.682535,0.003276,0.653806,0.45,UP
0.880581,0.06383,0.07881,0.351235,0.005243,0.445106,0.517982,UP
0.017698,0.297872,0.074667,0.303332,0.003467,0.422915,0.414912,UP
0.968895,0.680851,0.14519,0.377715,0.00586,0.336095,0.618421,UP
0.438565,0.255319,0.055632,0.178072,0.003467,0.422915,0.414912,DOWN
0.031769,0.276596,0.07911,0.156947,0.003467,0.422915,0.414912,UP
0.447193,0.340426,0.042752,0.484975,0.002844,0.358364,0.638596,DOWN
0.442414,0.829787,0.073976,0.459982,0.005031,0.496634,0.500526,DOWN
0.000265,0.680851,0.179596,0.489289,0.003467,0.422915,0.414912,UP
0.425512,0.978723,0.062387,0.391699,0.003467,0.422915,0.414912,DOWN
0.880802,0.446809,0.029422,0.441982,0.001938,0.460901,0.64386,UP
0.008849,1.0,0.041582,0.409402,0.003467,0.422915,0.414912,DOWN
0.880448,0.148936,0.034286,0.118863,0.002252,0.192128,0.577632,UP
0.018141,0.702128,0.088387,0.50967,0.003467,0.422915,0.414912,UP
0.02668,0.787234,0.071815,0.347664,0.003467,0.422915,0.414912,UP
0.880581,0.638298,0.087456,0.470693,0.005854,0.503625,0.453509,UP
0.429804,0.212766,0.077339,0.327135,0.003467,0.422915,0.414912,UP
0.004646,0.702128,0.224931,0.704552,0.003467,0.422915,0.414912,UP
0.017831,0.06383,0.050889,0.370128,0.003467,0.422915,0.414912,DOWN
0.991018,0.234043,0.055572,0.304671,0.003592,0.316157,0.701754,DOWN
0.425601,0.148936,0.055242,0.060696,0.003467,0.422915,0.414912,DOWN
0.889341,0.851064,0.034166,0.518001,0.002009,0.405748,0.655263,UP
0.439051,0.340426,0.054612,0.472478,0.003467,0.422915,0.414912,DOWN
0.009734,0.957447,0.041642,0.448676,0.003467,0.422915,0.414912,DOWN
0.018318,0.276596,0.046385,0.218685,0.003467,0.422915,0.414912,DOWN
0.902571,0.276596,0.030593,0.152782,0.002054,0.171414,0.578947,DOWN
0.903411,0.085106,0.045875,0.311961,0.003049,0.442517,0.567105,DOWN
0.898589,1.0,0.094452,0.437965,0.006086,0.421284,0.489035,UP
0.468829,0.744681,0.027981,0.437667,0.001882,0.276541,0.534649,DOWN
0.429362,0.808511,0.061787,0.455222,0.003467,0.422915,0.414912,DOWN
0.872307,0.702128,0.037018,0.415204,0.002075,0.26463,0.895175,UP
0.898854,0.276596,0.044404,0.217495,0.002916,0.256603,0.667544,DOWN
0.911508,0.808511,0.045004,0.403303,0.002889,0.334283,0.722368,UP
0.013628,0.510638,0.042602,0.531985,0.003467,0.422915,0.414912,DOWN
